project_name,project_url,spec,path,line,violation_count,inspect_result,inspect_priority,inspect_reason
treasure-data-td-client-python,https://github.com/treasure-data/td-client-python,FileClosedAnalysis,/tdclient/api.py,616,1,False Alarm,Not Started,The file is closed using contextlib.closing which is not monitored by the spec
treasure-data-td-client-python,https://github.com/treasure-data/td-client-python,FileClosedAnalysis,/tdclient/api.py,614,1,False Alarm,Not Started,The file is closed using contextlib.closing which is not monitored by the spec
rafaelpadilla-telepic,https://github.com/rafaelpadilla/telepic,Flask_NoModifyAfterServe,/tests/test_image_viewer.py,9,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
naf01-text2SQL,https://github.com/naf01/text2SQL,InvalidComparisonAnalysis,/src/utils.py,135,1,True Positive,Low,Use is rather than == or =! to compare two types
naf01-text2SQL,https://github.com/naf01/text2SQL,InvalidComparisonAnalysis,/src/utils.py,137,1,True Positive,Low,Use is rather than == or =! to compare two types
naf01-text2SQL,https://github.com/naf01/text2SQL,InvalidComparisonAnalysis,/src/utils.py,139,1,True Positive,Low,Use is rather than == or =! to compare two types
ArtyomZemlyak-tg-note,https://github.com/ArtyomZemlyak/tg-note,PyDocs_MustSortBeforeGroupBy,/src/mcp/memory/mem_agent_impl/utils.py,158,1,False Alarm,Not Started,No groupby() used in the violating code location
citrusvanilla-tinyflux,https://github.com/citrusvanilla/tinyflux,InvalidComparisonAnalysis,/tinyflux/index.py,735,1,True Positive,Low,Use is rather than == or =! to compare two types
citrusvanilla-tinyflux,https://github.com/citrusvanilla/tinyflux,InvalidComparisonAnalysis,/tinyflux/index.py,755,1,True Positive,Low,Use is rather than == or =! to compare two types
citrusvanilla-tinyflux,https://github.com/citrusvanilla/tinyflux,InvalidComparisonAnalysis,/tinyflux/index.py,775,1,True Positive,Low,Use is rather than == or =! to compare two types
citrusvanilla-tinyflux,https://github.com/citrusvanilla/tinyflux,InvalidComparisonAnalysis,/tinyflux/index.py,783,1,True Positive,Low,Use is rather than == or =! to compare two types
citrusvanilla-tinyflux,https://github.com/citrusvanilla/tinyflux,InvalidComparisonAnalysis,/tinyflux/index.py,791,1,True Positive,Low,Use is rather than == or =! to compare two types
citrusvanilla-tinyflux,https://github.com/citrusvanilla/tinyflux,InvalidComparisonAnalysis,/tinyflux/index.py,799,1,True Positive,Low,Use is rather than == or =! to compare two types
citrusvanilla-tinyflux,https://github.com/citrusvanilla/tinyflux,FileClosedAnalysis,/tinyflux/storages.py,223,1,Hard to Inspect,Not Started,The developer do have close() implemented for opened file. Cannot locate where it happens without stacktrace
twisted-towncrier,https://github.com/twisted/towncrier,FileClosedAnalysis,/src/towncrier/test/test_build.py,1657,1,False Alarm,Not Started,The file is properly closed
python-trio-trustme,https://github.com/python-trio/trustme,Pydocs_MustShutdownBeforeCloseSocket,/tests/test_trustme.py,329,1,Not Useful,Not Started,Graceful TCP shutdown semantics are not important here since no data is written.
python-trio-trustme,https://github.com/python-trio/trustme,Pydocs_MustShutdownBeforeCloseSocket,/tests/test_trustme.py,318,1,Not Useful,Not Started,The client already completed the entire expected exchange. No pending data is expected.
python-trio-trustme,https://github.com/python-trio/trustme,Pydocs_MustShutdownBeforeCloseSocket,/tests/test_trustme.py,304,1,Not Useful,Not Started,"It is cleanup for the underlying socket in test code; after wrapping, this is just defensive cleanup."
python-trio-trustme,https://github.com/python-trio/trustme,Pydocs_MustShutdownBeforeCloseSocket,/tests/test_trustme.py,313,1,True Positive,Middle,shutdown() should be used before close()
python-trio-trustme,https://github.com/python-trio/trustme,Pydocs_MustShutdownBeforeCloseSocket,/tests/test_trustme.py,299,1,Not Useful,Not Started,"It is cleanup for the underlying socket in test code; after wrapping, this is just defensive cleanup."
smokehubde-tsb,https://github.com/smokehubde/tsb,Flask_NoModifyAfterServe,/db.py,82,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
smokehubde-tsb,https://github.com/smokehubde/tsb,Flask_NoModifyAfterServe,/db.py,83,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
smokehubde-tsb,https://github.com/smokehubde/tsb,Flask_NoModifyAfterServe,/admin_app.py,41,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
smokehubde-tsb,https://github.com/smokehubde/tsb,Flask_NoModifyAfterServe,/admin_app.py,44,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
smokehubde-tsb,https://github.com/smokehubde/tsb,Flask_NoModifyAfterServe,/admin_app.py,46,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
ryan258-TuckdInTerrors_MonteCarloSim,https://github.com/ryan258/TuckdInTerrors_MonteCarloSim,RandomMustUseSeed,/src/tuck_in_terrors_sim/game_logic/game_setup.py,33,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
ryan258-TuckdInTerrors_MonteCarloSim,https://github.com/ryan258/TuckdInTerrors_MonteCarloSim,RandomMustUseSeed,/src/tuck_in_terrors_sim/game_logic/turn_manager.py,252,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
RuWaraTech-turbo_gate,https://github.com/RuWaraTech/turbo_gate,Flask_NoModifyAfterServe,/gateway_service/app.py,21,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
RuWaraTech-turbo_gate,https://github.com/RuWaraTech/turbo_gate,Flask_NoModifyAfterServe,/tests/conftest.py,12,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
RuWaraTech-turbo_gate,https://github.com/RuWaraTech/turbo_gate,Flask_NoModifyAfterServe,/tests/conftest.py,13,1,False Alarm,Not Started,"Spec problem. The two parameters are not combined correctly, should not track all possible combinations"
rennf93-two-fast-auth,https://github.com/rennf93/two-fast-auth,InvalidComparisonAnalysis,/tests/test_encrypt_decrypt.py,71,1,True Positive,Low,Use is rather than == or =! to compare two types
ILIAHHne63-unet-prod,https://github.com/ILIAHHne63/unet-prod,RandomMustUseSeed,/src/train.py,36,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
ILIAHHne63-unet-prod,https://github.com/ILIAHHne63/unet-prod,RandomMustUseSeed,/src/train.py,37,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
medialab-ural,https://github.com/medialab/ural,InvalidComparisonAnalysis,/ural/facebook.py,127,1,True Positive,Low,Use is rather than == or =! to compare two types
medialab-ural,https://github.com/medialab/ural,InvalidComparisonAnalysis,/ural/google.py,66,1,True Positive,Low,Use is rather than == or =! to compare two types
bcwaldon-warlock,https://github.com/bcwaldon/warlock,FileClosedAnalysis,/tests/test_core.py,265,1,True Positive,Middle,File is not closed in the method
bcwaldon-warlock,https://github.com/bcwaldon/warlock,FileClosedAnalysis,/tests/test_core.py,266,1,True Positive,Middle,File is not closed in the method
benedikt-mayer-weather-mcp-server,https://github.com/benedikt-mayer/weather-mcp-server,Pydocs_MustShutdownBeforeCloseSocket,/tests/test_integration_http.py,21,1,Not Useful,Not Started,Graceful TCP shutdown semantics are not important here since no data is written.
amswiatkowski-windows-ec2-cdk,https://github.com/amswiatkowski/windows-ec2-cdk,RandomMustUseSeed,/tests/integration/test_dummy.py,5,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
amswiatkowski-windows-ec2-cdk,https://github.com/amswiatkowski/windows-ec2-cdk,RandomMustUseSeed,/tests/unit/test_dummy.py,5,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
Mikaayenson-WiseYoda,https://github.com/Mikaayenson/WiseYoda,RandomMustUseSeed,/wise_yoda/wisdom.py,87,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
UW-Madison-Library-wos-explorer,https://github.com/UW-Madison-Library/wos-explorer,InvalidComparisonAnalysis,/wos_explorer/matchers.py,73,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
UW-Madison-Library-wos-explorer,https://github.com/UW-Madison-Library/wos-explorer,InvalidComparisonAnalysis,/wos_explorer/matchers.py,72,1,True Positive,Low,Use isinstance() rather than type() for a typecheck
UW-Madison-Library-wos-explorer,https://github.com/UW-Madison-Library/wos-explorer,FileClosedAnalysis,/tests/conftest.py,13,1,True Positive,Middle,File is not closed in the method
UW-Madison-Library-wos-explorer,https://github.com/UW-Madison-Library/wos-explorer,FileClosedAnalysis,/tests/conftest.py,17,1,True Positive,Middle,File is not closed in the method
UW-Madison-Library-wos-explorer,https://github.com/UW-Madison-Library/wos-explorer,FileClosedAnalysis,/tests/test_article_collection.py,11,1,True Positive,Middle,File is not closed in the method
UW-Madison-Library-wos-explorer,https://github.com/UW-Madison-Library/wos-explorer,FileClosedAnalysis,/tests/test_article_collection.py,17,1,True Positive,Middle,File is not closed in the method
UW-Madison-Library-wos-explorer,https://github.com/UW-Madison-Library/wos-explorer,FileClosedAnalysis,/tests/helpers.py,5,1,True Positive,Middle,File is not closed in the method
RedHatQE-wrapanapi,https://github.com/RedHatQE/wrapanapi,FileClosedAnalysis,/tests/test_hawkular.py,40,1,True Positive,Middle,File is not closed in the method
smetj-xpectd,https://github.com/smetj/xpectd,PyDocs_MustSortBeforeGroupBy,/tests/test_style.py,38,1,False Alarm,Not Started,No groupby() used in the violating code location
samnaveenkumaroff-znn,https://github.com/samnaveenkumaroff/znn,RandomMustUseSeed,/znn/nn.py,7,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
samnaveenkumaroff-znn,https://github.com/samnaveenkumaroff/znn,RandomMustUseSeed,/znn/nn.py,8,1,True Positive,Low,A fixed seed should be used during unit testing for reproducibility
