project,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url_old,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,new_violations_happening_place,new_violations_triggering_place,new_violations_reasons,new_violations_comment,num_old_violations,old_violations,old_violations_happening_place,old_violations_triggering_place,old_violations_reasons,old_violations_comment,num_current_violations,current_violations,num_parent_violations,parent_violations,violations_current_parent_commit_mapping,same_old_new_test_results,new_original,new_pymop,new_pymop_libs,new_dylin,old_original,old_pymop,old_pymop_libs,old_dylin
fantasy-football-metrics-weekly-report,16acb9c51e9d22fba675ff179a62f511ce30323f,3a37d010cad6e32f357a030e5c73f47e9fc827b9,1729023788,added alternating colored rows to tables and updated truncating,https://github.com/uberfastman/fantasy-football-metrics-weekly-report/compare/3a37d010cad6e32f357a030e5c73f47e9fc827b9...16acb9c51e9d22fba675ff179a62f511ce30323f,https://github.com/uberfastman/fantasy-football-metrics-weekly-report/compare/3a37d010cad6e32f357a030e5c73f47e9fc827b9...16acb9c51e9d22fba675ff179a62f511ce30323f,1,37.57,1,StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1890,Others,Others,Hard to inspect,The library code is not public available on github,0,,,,,,13,StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1890=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1899=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:994=1;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:242=1;InPlaceSortAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:94=1;ItemInList:/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:169=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1886=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/bs4/__init__.py:642=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:254=1;Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:507=1;PyDocs_MustSortBeforeGroupBy:/features/bad_boy.py:162=1;InPlaceSortAnalysis:/features/beef.py:150=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,12,StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1899=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:994=1;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:242=1;InPlaceSortAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:94=1;ItemInList:/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:169=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1886=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/bs4/__init__.py:642=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:254=1;Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:507=1;PyDocs_MustSortBeforeGroupBy:/features/bad_boy.py:162=1;InPlaceSortAnalysis:/features/beef.py:150=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,,True,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0
fantasy-football-metrics-weekly-report,05cc5d1cf783c59679dbb460606db4775b8a6179,fc231fddec7ece8dd20f51ecd681d2a8e43d15be,1758826145,updated version number and documentation,https://github.com/uberfastman/fantasy-football-metrics-weekly-report/compare/fc231fddec7ece8dd20f51ecd681d2a8e43d15be...05cc5d1cf783c59679dbb460606db4775b8a6179,https://github.com/uberfastman/fantasy-football-metrics-weekly-report/compare/fc231fddec7ece8dd20f51ecd681d2a8e43d15be...05cc5d1cf783c59679dbb460606db4775b8a6179,1,56.620000000000005,1,WrongTypeAddedAnalysis:/lib/python3.12/site-packages/bs4/__init__.py:819,Others,Others,Flaky Spec,The checker or spec we used is not deterministic,0,,,,,,16,StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2590=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1348=1;InPlaceSortAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:158=1;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:242=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2577=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2535=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/bs4/__init__.py:819=1;PyDocs_MustSortBeforeGroupBy:/ffmwr/features/bad_boy.py:221=1;ItemInList:/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:213=1;ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:331=1;InPlaceSortAnalysis:/ffmwr/features/beef.py:160=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:353=1;Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:507=1;InPlaceSortAnalysis:/ffmwr/features/bad_boy.py:221=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2580=1,15,StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2590=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1348=1;InPlaceSortAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:158=1;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:242=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2577=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2535=1;PyDocs_MustSortBeforeGroupBy:/ffmwr/features/bad_boy.py:221=1;ItemInList:/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:213=1;ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:331=1;InPlaceSortAnalysis:/ffmwr/features/beef.py:160=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:353=1;Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:507=1;InPlaceSortAnalysis:/ffmwr/features/bad_boy.py:221=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2580=1,,True,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0
mohflow,fd24d0ff33122f8dc33eb9ee6102d03a82972a8f,6a43773894c326db7e1a4ec30ba85471cea7ba79,1735007283,log_level_bug_fix (#8),https://github.com/parijatmukherjee/mohflow/compare/6a43773894c326db7e1a4ec30ba85471cea7ba79...fd24d0ff33122f8dc33eb9ee6102d03a82972a8f,https://github.com/parijatmukherjee/mohflow/compare/6a43773894c326db7e1a4ec30ba85471cea7ba79...fd24d0ff33122f8dc33eb9ee6102d03a82972a8f,1,99.07,0,,,,,,1,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:359,Others,Others,Hard to Inspect,"Without the runtime context, it is hard to inspect",1,FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,2,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:359=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,,True,16-0-0-0-0,16-0-0-0-0,16-0-0-0-0,16-0-0-0-0,16-0-0-0-0,16-0-0-0-0,16-0-0-0-0,16-0-0-0-0
fantasy-football-metrics-weekly-report,dcf3a9804f123c8d7ee2d12c954b75ba58664994,507d14277e2ebbe602e2dd13c11ad99297243d3f,1759285336,fixed pre-deploy script and updated version,https://github.com/uberfastman/fantasy-football-metrics-weekly-report/compare/507d14277e2ebbe602e2dd13c11ad99297243d3f...dcf3a9804f123c8d7ee2d12c954b75ba58664994,https://github.com/uberfastman/fantasy-football-metrics-weekly-report/compare/507d14277e2ebbe602e2dd13c11ad99297243d3f...dcf3a9804f123c8d7ee2d12c954b75ba58664994,1,56.620000000000005,5,StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2762;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2804;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1534;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2807;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2817,Dependency code,Dependency code,Dependency version changed,https://github.com/uberfastman/fantasy-football-metrics-weekly-report/compare/507d14277e2ebbe602e2dd13c11ad99297243d3f...dcf3a9804f123c8d7ee2d12c954b75ba58664994#diff-50c86b7ed8ac2cf95bd48334961bf0530cdc77b5a56f852c5c61b89d735fd711L13 The developer changed the version of bs4 in this project,6,StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2590;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1348;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2577;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2535;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/bs4/__init__.py:819;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2580,Dependency code,Dependency code,Dependency version changed,https://github.com/uberfastman/fantasy-football-metrics-weekly-report/compare/507d14277e2ebbe602e2dd13c11ad99297243d3f...dcf3a9804f123c8d7ee2d12c954b75ba58664994#diff-50c86b7ed8ac2cf95bd48334961bf0530cdc77b5a56f852c5c61b89d735fd711L13 The developer changed the version of bs4 in this project,15,InPlaceSortAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:158=1;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:242=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2762=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2804=1;PyDocs_MustSortBeforeGroupBy:/ffmwr/features/bad_boy.py:221=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1534=1;ItemInList:/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:213=1;ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:331=1;InPlaceSortAnalysis:/ffmwr/features/beef.py:160=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:353=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2807=1;Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:507=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2817=1;InPlaceSortAnalysis:/ffmwr/features/bad_boy.py:221=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,16,StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2590=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:1348=1;InPlaceSortAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:158=1;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:242=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2577=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2535=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/bs4/__init__.py:819=1;PyDocs_MustSortBeforeGroupBy:/ffmwr/features/bad_boy.py:221=1;ItemInList:/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:213=1;ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:331=1;InPlaceSortAnalysis:/ffmwr/features/beef.py:160=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/dammit.py:353=1;Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:507=1;InPlaceSortAnalysis:/ffmwr/features/bad_boy.py:221=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1;StringConcatAnalysis:/lib/python3.12/site-packages/bs4/element.py:2580=1,,True,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0,3-0-0-0-0
osm-rawdata,279b11eb45c378a20d89df99139e26b9a1d656e4,c69d807db749a06223c811b315df4d03a479687d,1707337333,fix: json parsing if index out of range,https://github.com/hotosm/osm-rawdata/compare/c69d807db749a06223c811b315df4d03a479687d...279b11eb45c378a20d89df99139e26b9a1d656e4,https://github.com/hotosm/osm-rawdata/compare/c69d807db749a06223c811b315df4d03a479687d...279b11eb45c378a20d89df99139e26b9a1d656e4,1,59.85,0,,,,,,1,InvalidComparisonAnalysis:/osm_rawdata/postgres.py:262,Project code,Project code,Project code changed (accidental fixes),The project code which triggers the violation is removed,5,FileClosedAnalysis:/osm_rawdata/config.py:189=1;FileClosedAnalysis:/tests/test_output.py:60=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/shapely/decorators.py:76=1;FileClosedAnalysis:/tests/test_output.py:38=1,6,FileClosedAnalysis:/osm_rawdata/config.py:189=1;FileClosedAnalysis:/tests/test_output.py:60=1;InvalidComparisonAnalysis:/osm_rawdata/postgres.py:262=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/shapely/decorators.py:76=1;FileClosedAnalysis:/tests/test_output.py:38=1,,True,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0
ACL-for-python,f5c6e13238b4877c4f79054d62fb171cdac95792,ffe83f5e6672b12eff3a4a735f2f2a95d64f02c6,1755867059,Update prime_fact.py,https://github.com/shakayami/ACL-for-python/compare/ffe83f5e6672b12eff3a4a735f2f2a95d64f02c6...f5c6e13238b4877c4f79054d62fb171cdac95792,https://github.com/shakayami/ACL-for-python/compare/ffe83f5e6672b12eff3a4a735f2f2a95d64f02c6...f5c6e13238b4877c4f79054d62fb171cdac95792,1,83.35000000000001,0,,,,,,1,RandomMustUseSeed:/prime_fact.py:16,Project code,Project code,Project code changed (accidental fixes),The project code which triggers the violation is removed,6,RandomMustUseSeed:/tests/test_fps.py:85=1;RandomMustUseSeed:/tests/test_fps.py:86=1;RandomMustUseSeed:/tests/test_fps.py:65=1;InvalidComparisonAnalysis:/fps.py:244=1;InvalidComparisonAnalysis:/fps.py:353=1;RandomMustUseSeed:/tests/test_fps.py:75=1,7,RandomMustUseSeed:/tests/test_fps.py:85=1;RandomMustUseSeed:/tests/test_fps.py:86=1;RandomMustUseSeed:/prime_fact.py:16=1;RandomMustUseSeed:/tests/test_fps.py:65=1;InvalidComparisonAnalysis:/fps.py:244=1;InvalidComparisonAnalysis:/fps.py:353=1;RandomMustUseSeed:/tests/test_fps.py:75=1,,True,119-0-0-0-0,119-0-0-0-0,119-0-0-0-0,119-0-0-0-0,119-0-0-0-0,119-0-0-0-0,119-0-0-0-0,119-0-0-0-0
osm-rawdata,853c82abb778b4ef1f9b9c3cc63afd765ff916aa,279b11eb45c378a20d89df99139e26b9a1d656e4,1707337377,feat: allow parsing of bytesio json/yaml config,https://github.com/hotosm/osm-rawdata/compare/279b11eb45c378a20d89df99139e26b9a1d656e4...853c82abb778b4ef1f9b9c3cc63afd765ff916aa,https://github.com/hotosm/osm-rawdata/compare/279b11eb45c378a20d89df99139e26b9a1d656e4...853c82abb778b4ef1f9b9c3cc63afd765ff916aa,1,59.37,0,,,,,,1,FileClosedAnalysis:/osm_rawdata/config.py:189,Project code,Project code,Fix the violation,The developer fixed the violation by closing the file,4,FileClosedAnalysis:/tests/test_output.py:60=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;FileClosedAnalysis:/tests/test_output.py:38=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/shapely/decorators.py:76=1,5,FileClosedAnalysis:/osm_rawdata/config.py:189=1;FileClosedAnalysis:/tests/test_output.py:60=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/shapely/decorators.py:76=1;FileClosedAnalysis:/tests/test_output.py:38=1,,True,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0,13-0-0-0-0
osm-rawdata,ff109f7d1be3bbab07659f6d524531df18b1b3c6,abae370242758d3369e32b97828740793c775aec,1707338303,"test: force add extra test aoi, comment fgb test",https://github.com/hotosm/osm-rawdata/compare/abae370242758d3369e32b97828740793c775aec...ff109f7d1be3bbab07659f6d524531df18b1b3c6,https://github.com/hotosm/osm-rawdata/compare/abae370242758d3369e32b97828740793c775aec...ff109f7d1be3bbab07659f6d524531df18b1b3c6,1,64.9,3,Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:571;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:269;FileClosedAnalysis:/tests/test_postgres.py:35,Test code,"Project code, Dependency code","Test code change, new usage",The developer change the text file and the usage of the test and library is changed as a result,0,,,,,,7,Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:571=1;FileClosedAnalysis:/tests/test_output.py:60=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/shapely/decorators.py:76=1;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:269=1;FileClosedAnalysis:/tests/test_output.py:38=1;FileClosedAnalysis:/tests/test_postgres.py:35=1,4,FileClosedAnalysis:/tests/test_output.py:60=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;FileClosedAnalysis:/tests/test_output.py:38=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/shapely/decorators.py:76=1,,False,15-1-0-0-0,15-1-0-0-0,15-1-0-0-0,15-1-0-0-0,15-2-0-0-0,15-2-0-0-0,15-2-0-0-0,15-2-0-0-0
osm-rawdata,7993c860ea5bd83dc00f457426b4e25f669fd270,0d86f87350a64bc555e97912f63a65cf1c6b5223,1707475454,test: update tests for data extract generation,https://github.com/hotosm/osm-rawdata/compare/0d86f87350a64bc555e97912f63a65cf1c6b5223...7993c860ea5bd83dc00f457426b4e25f669fd270,https://github.com/hotosm/osm-rawdata/compare/0d86f87350a64bc555e97912f63a65cf1c6b5223...7993c860ea5bd83dc00f457426b4e25f669fd270,1,65.14,0,,,,,,1,FileClosedAnalysis:/tests/test_postgres.py:51,Others,Others,Filter limitations,The code line which reports the violation is being changed,8,Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:571=1;FileClosedAnalysis:/tests/test_postgres.py:42=1;FileClosedAnalysis:/tests/test_postgres.py:69=1;FileClosedAnalysis:/tests/test_output.py:60=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/shapely/decorators.py:76=1;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:269=1;FileClosedAnalysis:/tests/test_output.py:38=1,9,FileClosedAnalysis:/tests/test_postgres.py:51=1;FileClosedAnalysis:/tests/test_postgres.py:40=1;Pydocs_HTTPConnectionSendSequence:/lib/python3.12/site-packages/urllib3/connection.py:571=1;FileClosedAnalysis:/tests/test_output.py:60=1;FileClosedAnalysis:/tests/test_postgres.py:63=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/shapely/decorators.py:76=1;Requests_PreparedRequestInit:/lib/python3.12/site-packages/requests/sessions.py:269=1;FileClosedAnalysis:/tests/test_output.py:38=1,FileClosedAnalysis:/tests/test_postgres.py:42<=FileClosedAnalysis:/tests/test_postgres.py:40;FileClosedAnalysis:/tests/test_postgres.py:69<=FileClosedAnalysis:/tests/test_postgres.py:63,True,15-3-0-0-0,15-3-0-0-0,15-3-0-0-0,15-3-0-0-0,15-3-0-0-0,15-3-0-0-0,15-3-0-0-0,15-3-0-0-0
python-georss-client,76992f738bdb40418967b8224e21e86964763e7f,d496c3dd94f104d0353d8084fc90f9d8a7d485d1,1553119385,v0.6,https://github.com/exxamalte/python-georss-client/compare/d496c3dd94f104d0353d8084fc90f9d8a7d485d1...76992f738bdb40418967b8224e21e86964763e7f,https://github.com/exxamalte/python-georss-client/compare/d496c3dd94f104d0353d8084fc90f9d8a7d485d1...76992f738bdb40418967b8224e21e86964763e7f,1,97.05,0,,,,,,9,WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:494;RandomMustUseSeed:/lib/python3.12/site-packages/regex/_regex_core.py:334;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:476;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:3522;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:2482;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:483;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:2246;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:523;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:588,Others,Others,Flaky Spec,The checker or spec we used is not deterministic,1,InvalidComparisonAnalysis:/tests/test_init.py:66=1,10,WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:494=1;RandomMustUseSeed:/lib/python3.12/site-packages/regex/_regex_core.py:334=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:476=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:3522=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:2482=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:483=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:2246=1;InvalidComparisonAnalysis:/tests/test_init.py:66=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:523=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/regex/_regex_core.py:588=1,,True,37-3-0-0-0,37-3-0-0-0,37-3-0-0-0,37-3-0-0-0,37-3-0-0-0,37-3-0-0-0,37-3-0-0-0,37-3-0-0-0
PIIDigger,fa5754ce38c3f4808995de96532e3929b77995e9,0026b0c47aa50d152aa25ae1615b0ca8d0101dca,1718998476,Revert wakepy to 0.7.2,https://github.com/kirkpatrickprice/PIIDigger/compare/0026b0c47aa50d152aa25ae1615b0ca8d0101dca...fa5754ce38c3f4808995de96532e3929b77995e9,https://github.com/kirkpatrickprice/PIIDigger/compare/0026b0c47aa50d152aa25ae1615b0ca8d0101dca...fa5754ce38c3f4808995de96532e3929b77995e9,1,64.11,1,WrongTypeAddedAnalysis:/lib/python3.12/site-packages/chardet/charsetprober.py:145,Dependency code,Dependency code,Dependency version changed,The developer changed the version of the dependency in this commit,0,,,,,,5,WrongTypeAddedAnalysis:/lib/python3.12/site-packages/chardet/charsetprober.py:145=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/openpyxl/descriptors/serialisable.py:174=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/openpyxl/descriptors/base.py:138=1;InvalidComparisonAnalysis:/src/piidigger/filehandlers/xls.py:76=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1,4,InvalidComparisonAnalysis:/lib/python3.12/site-packages/openpyxl/descriptors/serialisable.py:174=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/openpyxl/descriptors/base.py:138=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/yaml/constructor.py:266=1;InvalidComparisonAnalysis:/src/piidigger/filehandlers/xls.py:76=1,,False,63-0-0-0-0,63-0-0-0-0,63-0-0-0-0,63-0-0-0-0,46-17-0-0-0,46-17-0-0-0,46-17-0-0-0,46-17-0-0-0
mohflow,ed563162698e1d3a3ef84d93c17b16944ddd188b,bae8e44ac74f766c20b074a44568f4419f9605cf,1757622345,Fix template exception handling for better error reporting,https://github.com/parijatmukherjee/mohflow/compare/bae8e44ac74f766c20b074a44568f4419f9605cf...ed563162698e1d3a3ef84d93c17b16944ddd188b,https://github.com/parijatmukherjee/mohflow/compare/bae8e44ac74f766c20b074a44568f4419f9605cf...ed563162698e1d3a3ef84d93c17b16944ddd188b,1,73.74000000000001,1,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:359,Others,Others,Hard to Inspect,"Without the runtime context, it is hard to inspect",0,,,,,,2,ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:359=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,1,FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,,True,69-82-0-0-0,69-82-0-0-0,69-82-0-0-0,69-82-0-0-0,69-82-0-0-0,69-82-0-0-0,69-82-0-0-0,69-82-0-0-0
